1,kə0mbaɪ1nə0bl,co/mbi/na/ble
1,kə0mpæ1nyə0nʃɪ2p,co/mpa/nio/nshi/p
1,kə0mpæ1nɪ0ə0n,co/mpa/ni/o/n
1,kə0mpæ1ʃə0n,co/mpa/ssio/n
1,kə0mpi1t,co/mpe/te
1,kə0mpleɪ1n,co/mplai/n
1,kə0mpleɪ1nt,co/mplai/nt
2,kə0mpli1t,co/mple/te
1,kə0mpli1tlɪ0,co/mple/tely/
1,kə0mpli1ʃə0n,co/mple/tio/n
1,kə0mpoʊ1z,co/mpo/se
1,kə0mpyu1tə0ɹ,co/mpu/te/r
1,kə0mpyu1tə0ɹz,co/mpu/te/rs
1,kə0mpɛ1tə0tə0ɹ,co/mpe/ti/to/r
1,kə0mpɛ1ə0,co/mpa/re/
1,kə0mpɛ1ɹə0sə0n,co/mpa/ri/so/n
1,kə0myu1nə0tɪ0,co/mmu/ni/ty/
1,kə0myu2nə0keɪ1ʃə0n,co/mmu/ni/ca/tio/n
1,kə0mɪ1t,co/mmi/t
2,kə0mɪ1tɪ0,co/mmi/ttee/
1,kə0mɪ1tɪ0d,co/mmi/tte/d
1,kə0mɪ1tɪ0ŋ,co/mmi/tti/ng
1,kə0mɪ1ʃə0n,co/mmi/ssio/n
1,kə0mɜ1ɹʃə0l,co/mme/rcia/l
1,kə0mɛ2mə0ɹeɪ1ʃə0n,co/mme/mo/ra/tio/n
1,kə0næ1l,ca/na/l
1,kə0ndʌ1kts,co/ndu/cts
1,kə0ndɪ1ʃə0n,co/ndi/tio/n
2,kə0ndɪ1ʃə0nz,co/ndi/tio/ns
1,kə0ndɪ1ʃə0nə0lɪ0,co/ndi/tio/na/lly/
1,kə0nfyu1z,co/nfu/se
1,kə0nfyu1ʒə0n,co/nfu/sio/n
1,kə0nfɛ1s,co/nfe/ss
1,kə0nfɛ1ʃə0n,co/nfe/ssio/n
1,kə0nkɑ1kʃə0nz,co/nco/ctio/ns
2,kə0nstɹʌ1kʃə0n,co/nstru/ctio/n
2,kə0nsɪ1də0ɹ,co/nsi/de/r
2,kə0nsɪ1də0ɹd,co/nsi/de/red
1,kə0nsɪ1st,co/nsi/st
1,kə0nsɜ1ɹn,co/nce/rn
1,kə0nsɜ1ɹnɪ0ŋ,co/nce/rni/ng
1,kə0nsɛ2psɪ0oʊ1n,co/nce/pci/o/n
1,kə0ntæ2mə0neɪ1ʃə0n,co/nta/mi/na/tio/n
1,kə0nteɪ1n,co/ntai/n
1,kə0ntɪ1nyu0,co/nti/nue/
1,kə0ntɪ1nyu0ə0s,co/nti/nu/ou/s
1,kə0ntɹoʊ1l,co/ntro/l
1,kə0ntɹoʊ1lə0ɹz,co/ntro/lle/rs
1,kə0nvi1nɪ0ɛ0ns,co/nve/ni/e/nce
1,kə0nvi1nɪ0ɛ0nt,co/nve/ni/e/nt
1,kə0nɛ1kt,co/nne/ct
1,kə0nɛ1ktɪ0d,co/nne/cte/d
1,kə0nɛ1kʃə0n,co/nne/ctio/n
1,kə0nɡɹæ1tʃə0leɪ2t,co/ngra/tu/la/te
1,kə0nɡɹæ2tʃə0leɪ1ʃə0n,co/ngra/tu/la/tio/n
1,kɪ0sɪ1mɪ0,ki/ssi/mmee/
1,kɔ0ɹni1lyɪ0s,co/rne/liou/s
1,kə0ɹteɪ1lmə0nts,cu/rtai/lme/nts
1,kə0ɹɛ1kt,co/rre/ct
1,kə0ɹɪ1kyə0lɜ2ɹ,cu/rri/cu/la/r
1,kə0ɹɛ1kʃə0n,co/rre/ctio/n
1,kə0ɹɪ1ə0,ca/ree/r
1,kʌ1bə0ɹd,cu/pboa/rd
1,kʊ1d,cou/ld
1,kʌ1d,cu/dd
1,kɪ1d,ki/d
1,kɪ1dz,ki/ds
1,kɑ1f,cou/gh
1,kɑ1fɪ0,co/ffee/
1,kʊ1k#bʊ2k,coo/k#boo/k
1,kʊ1k,coo/k
1,kɪ1k,ki/ck
1,kɔ1l,ca/ll
1,kɪ1l,ki/ll
2,kɔ1ld,ca/lled
1,kɪ1ld,ki/lled
1,kɪ1loʊ2,ki/lo/
1,kʌ1ltə0veɪ2t,cu/lti/va/te
1,kʌ1ltɪ0veɪ2tə0ɹ,cu/lti/va/to/r
1,kʌ1ltʃə0ɹ,cu/ltu/re
1,kɑ1lɪ0dʒ,co/lle/ge
1,kɑ1lə0nɪ0,co/lo/ny/
1,kɑ1lə0ɹ,co/lla/r
1,kɑ1lɪ0ɡ,co/llea/gue
1,kʌ1lə0ɹ,co/lo/r
1,kʌ1lə0ɹ,co/lou/r
1,kɪ1lə0ɡɹæ2m,ki/lo/gra/m
1,kɑ1ləʊ0,ca/lo/
1,kɑ1m,cal/m
1,kʌ1m,co/me
1,kɑ1mbaɪ0n,co/mbi/ne
1,kʌ1mfɪ0,co/mfy/
1,kʌ1mfə0ɹt,co/mfo/rt
1,kʌ1mfə0ɹtə0bl,co/mfo/rta/ble
1,kɛ1mp,ke/mpe
1,kɑ1mpaʊ0nd,co/mpou/nd
1,kɑ1mplə0keɪ2t,co/mpli/ca/te
1,kɑ1mplə0keɪ2tə0d,co/mpli/ca/te/d
1,kɑ1mplɛ0ks,co/mple/x
1,kʌ1mpə0ni2,co/mpa/ny/
1,kʌ1mpə0ni2z,co/mpa/nie/s
1,kɑ1mpɹɛ0sə0z,co/mpre/sse/s
1,kʌ1mz,co/mes
1,kɑ1mə0,co/mma/
1,kɛ1mɪ0kə0l,che/mi/ca/l
1,kɑ1mə0n,co/mmo/n
1,kɑ1mɛ0nt,co/mme/nt
1,kɛ1mɪ0stɹɪ0,che/mi/stry/
1,kɑ1mɪ0z,co/mmie/s
1,kʌ1mɪ0ŋ,co/mi/ng
1,kɑ1mə0ɹs,co/mme/rce
1,kɑ1ndə0kt,co/ndu/ct
1,kɑ1nfə0dɛ0ns,co/nfi/de/nce
1,kɑ1nfə0də0nt,co/nfi/de/nt
1,kɑ1nfə0dɛ2nsɪ0z,co/nfi/de/nce/s
1,kɑ1nfə0ɹə0ns,co/nfe/re/nce
1,kɑ1nfə0ɹɛ0ns,co/nfe/re/nce
1,kɑ1nstɑ2ɹ,co/nsta/r
1,kɑ1nsə0nə0nt,co/nso/na/nt
1,kɑ1nsə0ɹt,co/nce/rt
2,kɑ1ntæ2kt,co/nta/ct
2,kɑ1ntɛ0nt,co/nte/nt
1,kɑ1ntɛ0nts,co/nte/nts
1,kɑ1ntɹæ0st,co/ntra/st
1,kɑ1ntɹæ2kt,co/ntra/ct
1,kʌ1ntɹɪ0,cou/ntry/
1,kʌ1ntɹɪ0z,cou/ntrie/s
1,kɪ1nə0,ky/na/
1,kɑ1nʃə0ns,co/nscie/nce
1,kɑ1nʃə0s,co/nsciou/s
1,kʌ1p,cu/p
1,kʌ1pl,cou/ple
1,kɑ1pɪ0,co/py/
1,kɑ1pə0ɹ,co/ppe/r
1,kɑ1pə0ɹz,co/ppe/r's
1,kɪ1s,ki/ss
1,kɑ1st,co/st
2,kɑ1sts,co/sts
1,kʌ1stə0m,cu/sto/m
1,kʌ1stə0mə0ɹ,cu/sto/me/r
2,kʌ1stə0mə0ɹz,cu/sto/me/rs
1,kʌ1stə0mɛ2ɹɪ0,cu/sto/ma/ry/
1,kʌ1t,cu/t
1,kɑ1tə0dʒ,co/tta/ge
1,kɑ1tɪ0dʒɪ0z,co/tta/ge/s
1,kɑ1tə0n,co/tto/n
1,kʌ1tɪ0ŋ,cu/tti/ng
1,kɪ1tʃə0n,ki/tche/n
2,kʌ1və0ɹ,co/ve/r
1,kʌ1wə0ɹd,co/wa/rd
1,kʌ1wə0ɹdlɪ0,co/wa/rdly/
1,kɑ1z,cau/se
1,kɔ1zd,cau/sed
1,kʌ1zn,cou/sin
1,kʌ1zə0n,cou/si/n
1,kɛ1ɹ#fə0l,ca/re#fu/l
1,kɑ1ɹ#lɪ0,ca/r#ly/
1,kɛ1ɹ#lɛ0s,ca/re#le/ss
1,kɑ1ɹ,ca/r
2,kɪ1ŋ,ki/ng
1,kɛ1ə0,ca/re/
2,kɔ1ɪ0,cau/ghey/
1,kɑ1ɹbə0n,ca/rbo/n
2,kɑ1ɹd,ca/rd
1,kɔ1ɹd,co/rd
1,kɑ1ɹdbɔ2ɹd,ca/rdboa/rd
1,kɪ1ŋdə0m,ki/ngdo/m
1,kɔ1ɹk,co/rk
1,kɑ1ŋkwɛ0st,co/nque/st
1,kɑ1ŋkə0ɹ,co/nque/r
1,kɑ1ŋkə0ɹə0ɹ,co/nque/ro/r
1,kɜ1ɹl,cu/rl
1,kɑ1ɹmə0n,ca/rme/n
1,kɔ1ɹn,co/rn
1,kɔ1ɹn#kɹɪ2b,co/rn#cri/b
1,kɜ1ɹnz,ke/rns
1,kɔ1ɹnə0ɹ,co/rne/r
1,kɔ1ɹpsə0z,co/rpse/s
1,kɔ1ɹs,co/rse
1,kɔ1ɹs,coa/rse
1,kɔ1ɹs,cou/rse
1,kɜ1ɹs,cu/rse
1,kɑ1ɹt,ca/rt
2,kɔ1ɹt,cou/rt
1,kɜ1ɹtɛ0n,cu/rtai/n
1,kɜ1ɹv,cu/rve
1,kɑ1ɹz,ca/rs
1,kɛ1ɹɪ0,ca/rrey/
1,kɛ1ɹə0dʒ,ca/rria/ge
1,kʌ1ɹɛ0dʒ,cou/ra/ge
1,kɛ1ɹɪ0ktə0ɹ,cha/ra/cte/r
1,kɔ1ɹə0lz,cho/ra/ls
1,kɑ1ʃə0n,cau/tio/n
1,kʊ1ʃə0n,cu/shio/n
1,kɜ1ɹə0nt,cu/rre/nt
1,kʌ1ɹɛ0nt,cu/rre/nt
2,kɜ1ɹə0ntlɪ0,cu/rre/ntly/
1,kɔ1ʃə0s,cau/tiou/s
1,kɛ1ɹə0vɛ2l,ca/ra/ve/lle
1,kʌ2ltɪ0veɪ1ʃə0n,cu/lti/va/tio/n
1,kɑ2mbə0neɪ1ʃə0n,co/mbi/na/tio/n
1,kɑ2mplə0keɪ1ʃə0n,co/mpli/ca/tio/n
2,kɑ2mpə0tɪ1ʃə0n,co/mpe/ti/tio/n
1,kɑ2mpə0zɪ1ʃə0n,co/mpo/si/tio/n
1,kɑ2mpɹɪ0hɛ1nsɪ0v,co/mpre/he/nsi/ve
1,kɑ2nfə0dɛ1nʃə0l,co/nfi/de/ntia/l
1,kɑ2nstæ0ntə0noʊ1pl,co/nsta/nti/no/ple
1,kɑ2nsə0lteɪ1ʃə0n,co/nsu/lta/tio/n
2,kɑ2nvə0ɹseɪ1ʃə0n,co/nve/rsa/tio/n
1,kɑ2ɹbəʊ0haɪ1dɹəɪ0ts,ca/rbo/hy/dra/tes
1,kɔ2ɹpə0ɹeɪ1ʃə0nz,co/rpo/ra/tio/n's
1,kɹæ1k,cra/ck
1,kɹæ1ʃ,cra/sh
1,kɹaɪ0tɪ1ɹɪ0ə0,cri/te/ri/a/
1,kɹaɪ1,cry/
1,kɹaʊ1d,crow/d
1,kɹaɪ1m,cri/me
1,kɹaʊ1n,crow/n
1,kɹaɪ1st,chri/st
1,kɹeɪ1zɪ0,cra/zy/
1,kɹeɪ1zɪ0jɜ0ɹ,cra/zi/e/r
1,kɹi1m,crea/m
1,kɹi1p,cree/p
1,kɹi1tʃə0ɹ,crea/tu/re
1,kɹi1ʃnə0,kri/shna/
1,kɹoʊ1ki2pə0ɹz,crow/kee/pe/rs
1,kɹoʊ1lɪ0,cro/ley/
1,kɹoʊ1nɪ0ɪ2zə0m,cro/ny/i/s/m
1,kɹu1ɛ0l,cru/e/l
1,kɹu1ɛ0ltɪ0,cru/e/lty/
1,kɹɪ0eɪ1t,cre/a/te
2,kɹɪ0eɪ1tə0d,cre/a/te/d
1,kɹɪ0eɪ1tɪ0v,cre/a/ti/ve
1,kɹɪ0eɪ1tɪ0ŋ,cre/a/ti/ng
1,kəʊ0lməɪ0nɛ1ɹəʊ0,co/lme/ne/ro/
1,kəʊ0mɔ1ɹɪ0,ko/mo/ri/
1,kəʊ0mɪ1ŋɡld,co/mmi/ngled
1,kəʊ0ɜ1ɹsɪ0v,co/e/rci/ve
2,kɹɛ1də0t,cre/di/t
1,kɹɪ1kɛ0t,cri/cke/t
1,kɹɔ1l,cra/ll
1,kɹɛ1l,kre/ll
1,kɹɪ1mə0nə0l,cri/mi/na/l
1,kɔɪ1n,coi/n
1,kɹʌ1ntʃ,cru/nch
1,kɹɑ1p,cro/p
1,kɹɔ1s,cro/ss
1,kɹɪ1smə0s,chri/stma/s
1,kɹɪ1stɑ0fɜ0ɹ,chri/sto/phe/r
1,kɹɪ1stʃə0n,chri/stia/n
1,kɹɪ1tɪ0k,cri/ti/c
1,kɹɪ1tɪ0saɪ2zɪ0z,cri/ti/ci/ze/s
1,kɹʌ1ʃ,cru/sh
1,læ1b,la/b
1,læ1də0ɹ,la/dde/r
1,læ1k,la/ck
1,læ1m,la/mb
1,læ1mdə0,la/mbda/
1,læ1mp,la/mp
1,læ1nd#lɔ2ɹd,la/nd#lo/rd
1,læ1nd#skeɪ2pɪ0ŋ,la/nd#sca/pi/ng
1,læ1nd,la/nd
1,læ1st,la/st
1,læ1tə0ɹ,la/tte/r
1,læ1ŋɡwə0dʒ,la/ngua/ge
1,laɪ0bɹɛ1ɹi2ə0n,li/bra/ri/a/n
1,laɪ1,lie/
2,laɪ1bɹɛ0ɹi2,li/bra/ry/
1,laʊ1d,lou/d
1,laɪ1f,li/fe
1,laɪ1k,li/ke
1,laɪ1klɪ0,li/kely/
1,laɪ1l,li/sle
1,laɪ1n,li/ne
2,laɪ1nz,li/nes
1,laʊ1nə0ɹ,law/ne/r
1,laɪ1sɪ0ŋ,lei/si/ng
3,laɪ1t,li/ght
1,laɪ1tl,ly/tle
1,laɪ1tn,li/ghten
1,laɪ1tnɪ0ŋ,li/ghtni/ng
1,laɪ1v,li/ve
1,laɪ1ə0n,li/o/n
1,laɪ1ə0ɹ,li/a/r
1,leɪ1,lay/
1,leɪ1bə0ɹ,la/bo/r
1,leɪ1dɪ0,la/dy/
1,leɪ1k,la/ke
1,leɪ1mə0n,lay/me/n
1,leɪ1t#lɪ0,la/te#ly/
2,leɪ1t,la/te
2,leɪ1tə0st,la/te/st
1,leɪ1tə0ɹ,la/te/r
1,leɪ1zɪ0,la/zy/
1,li1b,lee/b
1,li1də0ɹ#ʃɪ2p,lea/de/r#shi/p
1,li1də0ɹ,lea/de/r
2,li1dɪ0ŋ,lea/di/ng
1,li1f,lea/f
1,li1kəʊ0,lee/co/
1,li1n,lea/n
1,li1st,lea/st
1,li1tə0ɹ,li/te/r
1,li1v,lea/ve
2,li1ɡə0l,le/ga/l
2,lo1wə0ɹ,low/e/r
1,loʊ1,low/
1,loʊ1d,loa/d
1,loʊ1f,loa/f
1,loʊ1keɪ2t,lo/ca/te
2,loʊ1keɪ2tə0d,lo/ca/te/d
1,loʊ1kə0l,lo/ca/l
1,loʊ1n#lɪ0,lo/ne#ly/
1,loʊ1n,loa/n
1,lu1s,loo/se
1,lu1sn,loo/sen
1,lu1z,lo/se
1,lə0ɹi1nə0,la/ri/na/
1,lɔ1,law/
1,lɪ1bə0ɹti2,li/be/rty/
1,lɛ1d,le/d
2,lɛ1d,lea/d
1,lɪ1d,li/d
1,lɛ1dloʊ1,le/dlow/
1,lɑ1dʒ,lo/dge
1,lɑ1dʒɪ0ŋ,lo/dgi/ng
1,lɑ1dʒɪ0ŋz,lo/dgi/ngs
1,lʌ1f,lau/gh
1,lɛ1ft,le/ft
1,lɪ1ft,li/ft
1,lʌ1ftə0ɹ,lau/ghte/r
1,lɛ1fə0ɹt,le/fo/rt
1,lɑ1k,lo/ck
1,lʊ1k,loo/k
1,lʌ1k,lu/ck
1,lʌ1ki0,lu/cky/
1,lʊ1ks,loo/ks
2,lʊ1kt,loo/ked
1,lɪ1kwɪ0d,li/qui/d
1,lʊ1kɪ0ŋ,loo/ki/ng
1,lɪ1m,li/mb
1,lʌ1mp,lu/mp
1,lɪ1mə0t,li/mi/t
2,lɪ1mə0tə0d,li/mi/te/d
1,lɛ1nd,le/nd
2,lʌ1ndə0n,lo/ndo/n
1,lɔ1ntʃ,lau/nch
1,lʌ1ntʃ,lu/nch
1,lɪ1p#stɪ2k,li/p#sti/ck
1,lɪ1p,li/p
1,lɛ1s,le/ss
2,lɔ1s,lo/ss
1,lɛ1sn,le/ssen
1,lɛ1sn,le/sson
1,lɪ1sn,li/sten
2,lɪ1st,li/st
1,lɔ1st,lo/st
1,lɪ1sɪ0,li/ssy/
1,lɛ1sə0n,le/sso/n
1,lɛ1t,le/t
1,lɑ1t,lo/t
2,lɪ1tl,li/ttle
1,lɑ1ts,lo/ts
1,lɛ1tə0ɹ,le/tte/r
1,lɪ1tɪ0ɡeɪ2tɪ0d,li/ti/ga/te/d
1,lɪ1tɛ0ɹə0lɪ0,li/te/ra/lly/
1,lɪ1tə0ɹə0tʃə0ɹ,li/te/ra/tu/re
1,lɪ1tə0ɹɛ2ɹɪ0,l/ite/ra/ry/
1,lʌ1v#lɪ0,lo/ve#ly/
1,lʌ1v,lo/ve
1,lɪ1vd,li/ved
1,lɪ1vz,li/ves
1,lɛ1vɛ0l,le/ve/l
1,lɛ1və0lz,le/ve/ls
1,lɛ1vɛ0lz,le/ve/ls
1,lɪ1vɪ0ŋ,li/vi/ng
1,lɔ1yə0ɹ,law/ye/r
1,lɛ1ðə0ɹ,lea/the/r
1,lɛ1ɡ,le/g
1,lɔ1ɡ,lo/g
1,lɔ1ŋ,lo/ng
1,lʌ1ŋ,lu/ng
1,lɔ1ɹd,lo/rd
1,lɑ1ɹdʒ#lɪ0,la/rge#ly/
1,lɑ1ɹdʒ,la/rge
1,lɛ1ŋg#θ,le/ng#th
2,lɪ1ŋk,li/nk
1,lɪ1ŋks,li/nk's
1,lɜ1ɹn,lea/rn
1,lɜ1ɹnd,lea/rned
1,lɜ1ɹnɪ0ŋ,lea/rni/ng
1,lɑ1ɹə0,la/ra/
1,lɔ1ɹə0ns,low/ra/nce
1,lɑ1ŋɡlɪ0,lo/ngley/
1,lɛ1ŋθn,le/ngthen
1,lɛ1ŋθə0n,le/ngthe/n
1,lɔ1ŋɡə0ɹ,lo/nge/r
1,lɔ2ŋ#di1stə0ns,lo/ng#di/sta/nce
2,ləʊ0keɪ1ʃə0n,lo/ca/tio/n
1,ləʊ0kweɪ1ʃə0s,lo/qua/ciou/s
1,lɔɪ1ə0l,loy/a/l
1,lɔɪ1ə0ltɪ0,loy/a/lty/
1,mæ1d,ma/d
1,mæ1dn,ma/dden
1,mæ1dʒɪ0k,ma/gi/c
1,mæ1məʊ0ɡɹæ2m,ma/mmo/gra/m
1,mæ1n#kaɪ1nd,ma/n#ki/nd
1,mæ1n,ma/n
1,mæ1ndeɪ2ts,ma/nda/tes
1,mæ1ndə0ɹə0nz,ma/nda/ri/ns
1,mæ1nə0dʒ,ma/na/ge
2,mæ1nə0dʒmə0nt,ma/na/geme/nt
1,mæ1nə0dʒə0ɹ,ma/na/ge/r
1,mæ1nɛ0dʒə0ɹ,ma/na/ge/r
1,mæ1nɪ0k,ma/ni/c
1,mæ1nə0ɹ,ma/nne/r
1,mæ1p,ma/p
1,mæ1s,ma/ss
1,mæ1stə0ɹ,ma/ste/r
1,mæ1stə0ɹbeɪ2tɪ0ŋ,ma/ste/rba/ti/ng
1,mæ1t,ma/t
1,mæ1tʃ,ma/tch
1,mæ1tə0ɹ,ma/tte/r
1,mæ1ɡnə0m,ma/gnu/m
1,mæ1ɹɪ0,ma/rry/
1,mæ1ɹɪ0dʒ,ma/rria/ge
1,mæ1ɡə0zi2n,ma/ga/zi/ne
1,mæ2ksɪ0mɪ1lɪ0ə0n,ma/xi/mi/li/a/n
1,mæ2nyə0fæ1ktʃə0ɹ,ma/nu/fa/ctu/re
1,mæ2sə0doʊ1nɪ0ə0n,ma/ce/do/ni/a/n
1,maɪ1,my/
1,maɪ1kɹoʊ2kə0mpyu1tə0ɹz,mi/cro/co/mpu/ter/s
1,maɪ1kɹə0skoʊ2p,mi/cro/sco/pe
1,maɪ1l,mi/le
1,maɪ1ld,mi/ld
1,maɪ1lz,mi/les
1,maɪ1n,mi/ne
1,maɪ1nd,mi/nd
1,maʊ1ntn,mou/ntain
1,maʊ1ntɛ0n,mou/ntai/n
1,maɪ1nz,mi/nds
1,maʊ1s,mou/se
3,maɪ1t,mi/ght
1,maʊ1θ,mou/th
1,maɪ2kɹəʊ0bɪ0ɑ1lə0dʒɪ0sts,mi/cro/bi/o/lo/gi/sts
1,maɪ2sɛ1lf,my/se/lf
1,meɪ1,may/
1,meɪ1bɪ0,may/be/
1,meɪ1d,ma/de
1,meɪ1dʒə0ɹ,ma/jo/r
1,meɪ1k,ma/ke
1,meɪ1ks,ma/kes
1,meɪ1kɪ0ŋ,ma/ki/ng
1,meɪ1l,ma/le
1,meɪ1l,mai/l
1,meɪ1n,mai/n
1,meɪ2hæ1ɹɪ0,me/ha/rry/
1,mi1,me/
1,mi1dɪ0ə0,me/di/a/
1,mi1dɪ0ə0m,me/di/u/m
1,mi1l,mea/l
1,mi1l,mie/le
1,mi1n#taɪ2m,mea/n#ti/me
1,mi1n#waɪ2l,mea/n#whi/le
1,mi1n,mea/n
1,mi1nz,mea/ns
1,mi1nɪ0ŋ,mea/ni/ng
1,mi1t,mea/t
1,mi1t,mee/t
1,mi1tə0ɹ,me/te/r
2,mi1tɪ0ŋ,mee/ti/ng
1,mi1tə0ɹd,me/te/red
1,moʊ1də0ɹ,mo/de/r
1,moʊ1mə0nt,mo/me/nt
1,moʊ1mə0ntɛ2ɹɪ0,mo/me/nta/ry/
1,moʊ1nz,moa/ns
1,moʊ1nə0s,mo/nu/s
1,moʊ1st,mo/st
1,moʊ1tə0ɹ,mo/to/r
1,moʊ1ʃə0n,mo/tio/n
1,moʊ2hi1kə0nz,mo/hi/ca/ns
1,mu1n#laɪ2t,moo/n#li/ght
1,mu1n,moo/n
1,mu1v,mo/ve
2,mu1vd,mo/ved
1,mu1vmə0nt,mo/veme/nt
1,mu1vɪ0,mo/vie/
1,mu1vɪ0ŋ,mo/vi/ng
1,mu2dʒə0hɛ0di1n,mu/ja/he/dee/n
1,myu0zɪ1ʃə0n,mu/si/cia/n
1,myu1zɪ0k,mu/si/c
1,myu1zɪ0ə0m,mu/se/u/m
1,myu2nɪ0sə0pæ1lə0tɪ0,mu/ni/ci/pa/li/ty/
1,myu2zɪ0kæ1lə0tɪ0,mu/si/ca/li/ty/
1,mɪ0æ1ndə0ɹd,me/a/nde/red
1,mə0dʒɪ1ʃə0n,ma/gi/cia/n
1,mʊ0hɑ1mɛ0dz,mu/ha/me/d's
1,mə0k#du1ɡə0lz,m/c#dou/ga/ls
1,mɛ0kæ1nɪ0k,me/cha/ni/c
1,mə0kaʊ1ə0n,m/ccow/e/n
1,mə0kfi1,m/cfee/
1,mə0ki1,m/ckey/
1,mə0kni1l,ma/cnei/ll
1,mə0kɑ1nə0lz,m/cco/nne/ll's
1,mə0nu1və0ɹɪ0ŋz,ma/neu/ve/ri/ngs
1,mɪ0s#teɪ1ts,mi/s#sta/tes
1,mɪ0steɪ1k,mi/sta/ke
1,mɪ0stɪ1ɹɪ0ə0s,my/ste/ri/ou/s
1,mə0ti1ə0s,ma/thi/a/s
1,mə0tɪ1ɹɪ0ə0l,ma/te/ri/a/l
1,mə0tɪ1ɹɪ0ə0lz,ma/te/ri/a/ls
1,mə0ʃi1n,ma/chi/ne
1,mə0ʃi1nə0ɹɪ0,ma/chi/ne/ry/
1,mɔ0ɹoʊ1və0ɹ,mo/reo/ve/r
1,mʌ1d,mu/d
1,mɪ1dl,mi/ddle
1,mɛ1də0kə0l,me/di/ca/l
1,mɑ1dɛ0l,mo/de/l
1,mɛ1də0lɪ0ŋ,me/dd/li/ng
1,mɑ1də0st,mo/de/st
1,mɑ1də0stɪ0,mo/de/sty/
1,mɛ1də0sə0n,me/di/ci/ne
1,mɑ1də0ɹn,mo/de/rn
1,mɑ1də0ɹə0t,mo/de/ra/te
1,mɑ1də0ɹə0ts,mo/de/ra/tes
1,mɪ1ks,mi/x
1,mɪ1kstʃə0ɹ,mi/xtu/re
1,mɛ1ksə0kə0n,me/xi/ca/n
1,mɛ1kə0nɪ2zm,me/cha/ni/sm
1,mɛ1kə0nɪ2zə0m,me/cha/ni/s/m
1,mɪ1l,mi/ll
1,mɪ1lk,mi/lk
1,mɔ1lt,mau/lt
1,mɛ1lt,me/lt
1,mʌ1ltɪ0pl,mu/lti/ple
1,mʌ1ltə0pl,mu/lti/ple/
1,mʌ1ltə0plaɪ2,mu/lti/ply/
1,mɪ1lyə0n#θ,mi/llio/n#th
1,mɪ1lyɪ0ə0n#θ,mi/lli/o/n#th
2,mɪ1lə0tɛ2ɹɪ0,mi/li/ta/ry/
1,mɪ1lɪ0ə0n,mi/lli/o/n
1,mɪ1lɪ0ə0nz,mi/lli/o/ns
1,mɛ1mbə0ɹ#ʃɪ2p,me/mbe/r#shi/p
2,mɛ1mbə0ɹ,me/mbe/r
2,mɛ1mbə0ɹz,me/mbe/rs
1,mʌ1mɪ0faɪ2d,mu/mmi/fie/d
1,mɛ1mə0ɹɪ0,me/mo/ry/
1,mɛ1n,me/n
1,mɛ1nd,me/nd
1,mɛ1ntə0l,me/nta/l
1,mʌ1nz,mu/nns
1,mʌ1nθ#lɪ0,mo/nth#ly/
1,mʌ1nθ,mo/nth
1,mɛ1nɪ0,ma/ny/
1,mʌ1nɪ0,mo/ney/
1,mɪ1nə0stə0ɹ,mi/ni/ste/r
1,mɪ1nə0t,mi/nu/te
1,mɪ1nə0ts,mi/nu/tes
1,mɪ1nə0ɹə0l,mi/ne/ra/l
1,mʌ1nθs,mo/nths
1,mɛ1nʃə0n,me/ntio/n
1,mɪ1s,mi/ss
1,mʌ1sl,mu/scle
1,mɪ1st,mi/st
1,mʌ1st,mu/st
1,mʌ1stæ2ŋ,mu/sta/ng
1,mɑ1stə0lə0ɹ,mo/ste/lle/r
1,mɪ1stə0ɹɪ0,my/ste/ry/
1,mɛ1sə0dʒ,me/ssa/ge
1,mɛ1sɪ0dʒ,me/ssa/ge
1,mʌ1sə0l,mu/sc/le/
1,mɛ1sə0ndʒə0ɹ,me/sse/nge/r
1,mɛ1t,me/t
1,mʌ1tʃ,mu/ch
1,mɛ1tə0l,me/ta/l
1,mɛ1tɹɪ0k,me/tri/c
1,mɪ1zə0ɹɪ0,mi/se/ry/
1,mɪ1zə0ɹə0bl,mi/se/ra/ble
1,mʌ1ðə0ɹ#hʊ2d,mo/the/r#hoo/d
1,mʌ1ðə0ɹ#lɪ0,mo/the/r#ly/
1,mʌ1ðə0ɹ,mo/the/r
1,mɔ1ɹ,mo/re
1,mɪ1ə0,me/re/
1,mɜ1ɹdə0ɹ,mu/rde/r
1,mɑ1ɹdʒə0nz,ma/rgi/ns
2,mɑ1ɹk,ma/rk
1,mʌ1ŋkɪ0,mo/nkey/
1,mɑ1ɹkɛ0t,ma/rke/t
1,mɑ1ɹmə0ɹ,ma/rmo/r
1,mɔ1ɹn,mou/rn
1,mɔ1ɹnɪ0ŋ,mo/rni/ng
1,mɜ1ɹsɪ0,me/rcy/
1,mɔ1ɹtsɑ2ɹt,mo/za/rt
2,mɑ1ɹtʃ,ma/rch
1,mɜ1ɹtʃə0nt,me/rcha/nt
1,mɛ1ɹɪ0,me/rry/
2,mɛ1θə0d,me/tho/d
1,mɔ1ɹə0l,mo/ra/l
1,mɔ1ɹə0lz,mo/ra/ls
1,mɪ1ɹə0slə0v,mi/ro/sla/v
1,mɛ1ʒə0ɹ,mea/su/re
1,mɪ1ɹə0ɹ,mi/rro/r
1,mɛ2dɪ0keɪ1ʃə0nz,me/di/ca/tio/ns
1,mɑ2də0ɹeɪ1ʃə0n,mo/de/ra/tio/n
